,raw-s-delta,volume-delta,ewm_last20_volume_base_s,ewm_last20_raw_s,ewm_volume_base_s,mean_volume_base_s,mean_s_dispersion,daily_sd_s_dispersion,volume_base_s_coff,raw_s_coff,volume_base_s_delta,s_dispersion_delta,volume_base_s_z,raw_s_z,s_volume_z,s_dispersion_z,volume_base_s_MACD_ewma12-ewma26,raw_s_MACD_ewma12-ewma26,s_volume_MACD_ewma12-ewma26,s_dispersion_MACD_ewma12-ewma26
0.016196196196196194,-0.023922219916253266,0.0012681141428776824,0.008307788777554464,-0.003791041664371618,-0.05561398549732089,-0.014965186660296578,0.006189548825884811,0.010022099066514674,0.008833574904942007,-0.004016864564239561,0.03091128284004631,0.06812299506759023,0.0001660542990098468,0.00012130598105087032,-0.0002898092846273446,0.00014541615350381488,-0.0064668657305037135,-0.014702564209522234,-0.0006521184488950847,-0.004047553464116782
0.016216216216216217,-0.023912445005166157,0.001267969582093427,0.008303072512697716,-0.0037907038636136644,-0.05558437533691989,-0.014975633414163561,0.006187177164671733,0.010016828543517852,0.008832875090037823,-0.0040169621119189826,0.03089468959701155,0.06810007988295198,0.0001664525685227096,0.0001207462517832134,-0.0002898049730468456,0.00014550625579804458,-0.006463515703640503,-0.014690800063283922,-0.0006504783712254687,-0.0040481109394631945
0.016236236236236237,-0.02390268034637162,0.0012678251627422387,0.008298360185123501,-0.0037903662285106126,-0.05555481193421847,-0.014986038230759051,0.006184809194177678,0.010011562378540893,0.008832174796799793,-0.004017059400343847,0.030878112908750126,0.06807718061701719,0.0001668504049770025,0.00012018706320310108,-0.00028980066486698595,0.00014559628421279412,-0.006460167280633194,-0.014679054753988308,-0.0006488396642255174,-0.004048664094969344
0.016256256256256256,-0.0238929259229239,0.0012676808845250055,0.008293651788313943,-0.003790028759045724,-0.05552529514882974,-0.014996401273580956,0.006182444902967649,0.010006300565902971,0.008831474028696443,-0.004017156430255608,0.030861552749625997,0.06805429725174443,0.00016724780920199738,0.00011962841442936482,-0.0002897963600667068,0.0001456862389086557,-0.006456820468940248,-0.014667328234276541,-0.0006472023266346418,-0.004049212947087024
0.016276276276276275,-0.02388318171791843,0.0012675367471436931,0.008288947315772626,-0.003789691455202273,-0.055495824840986294,-0.015006722705347073,0.006180084279656584,0.01000104309993537,0.00883077278917834,-0.004017253202392915,0.030845009094061963,0.0680314297691254,0.00016764478202432106,0.00011907030458312311,-0.0002897920586250617,0.00014577612004559092,-0.006453475275947965,-0.01465562045695821,-0.0006455663571919336,-0.004049757512196282
0.016296296296296295,-0.0238734477144909,0.0012673927503013438,0.008284246761024454,-0.0037893543169636302,-0.05546640087153625,-0.015017002687998875,0.006177727312908716,0.009995789974981194,0.008830071081678086,-0.004017349717491608,0.030828481916538412,0.06800857815118487,0.00016804132426800666,0.0001185127327877265,-0.0002897877605212169,0.00014586592778292784,-0.006450131708971123,-0.014643931375010187,-0.0006439317546361434,-0.004050297806605748
0.016316316316316314,-0.0238637238958173,0.0012672488937020643,0.00827955011761421,-0.0037890173443125715,-0.05543702310193876,-0.015027241382707232,0.006175373991437248,0.00999054118539564,0.008829368909609534,-0.00401744597628423,0.0308119711915931,0.06798574237998004,0.00016843743675475675,0.0001179556981685473,-0.0002897834657344504,0.00014595566227938318,-0.006446789775253764,-0.01463226094157622,-0.0006422985177056384,-0.0040508338465531125
0.016336336336336337,-0.02385401024511404,0.001267105177051028,0.008274857379108762,-0.0037886805372323988,-0.05540769139426204,-0.0150374389498761,0.00617302430400438,0.009985296725545531,0.008828666276369582,-0.004017541979500955,0.030795476893821647,0.06796292243760137,0.00016883312030347024,0.00011739919985338199,-0.00028977917424415127,0.0001460453236930377,-0.006443449481969403,-0.014620609109966012,-0.0006406666451385719,-0.00405136564820538
0.016356356356356357,-0.023844306745637707,0.0012669616000544714,0.008270168539094958,-0.0037883438957059786,-0.05537840561117915,-0.015047595549146796,0.006170678239420808,0.00998005658980971,0.00882796318533669,-0.004017637727868747,0.03077899899787725,0.0679401183061716,0.00016922837573069032,0.00011684323697206199,-0.0002897748860298204,0.00014613491218136456,-0.006440110836221709,-0.014608975833653986,-0.0006390361356727269,-0.004051893227659288
0.016376376376376376,-0.023834613380684554,0.0012668181624196754,0.00826548359117976,-0.0037880074197159186,-0.05534916561596341,-0.015057711339403252,0.006168335786545539,0.009974820772578776,0.008827259639871335,-0.0040177332221115825,0.03076253747846945,0.06791732996784594,0.00016962320385053556,0.00011628780865652067,-0.0002897706010710662,0.00014622442790122474,-0.006436773845045089,-0.014597361066279478,-0.0006374069880456135,-0.004052416600941711
0.016396396396396395,-0.023824930133591046,0.0012666748638549728,0.008260802528991336,-0.003787671109244915,-0.055319971272488964,-0.015067786478775153,0.006165996934285256,0.009969589268255136,0.008826555643316903,-0.004017828462950837,0.030746092310365455,0.06789455740481225,0.0001700176054745421,0.00011573291404094155,-0.0002897663193476085,0.00014631387100886876,-0.006433438515405324,-0.014585764761644972,-0.0006357792009944822,-0.004052935784009952
0.016416416416416415,-0.023815256987732743,0.0012665317040697372,0.008256125346177845,-0.0037873349642755854,-0.05529082244522173,-0.015077821124643698,0.0061636616715949,0.009964362071252692,0.00882585119899898,-0.004017923451104934,0.03072966346838818,0.06787180059929052,0.0001704115814117826,0.00011517855226163046,-0.0002897620408392746,0.0001464032416599332,-0.006430104854199769,-0.014574186873716014,-0.0006341527732563423,-0.004053450792752202
0.016436436436436438,-0.023805593926525568,0.0012663886827743818,0.008251452036408107,-0.0037869989847905254,-0.05526171899922075,-0.015087815433645,0.0061613299874768036,0.009959139175997262,0.008825146310226009,-0.004018018187289598,0.030713250927418497,0.06784905953353315,0.0001708051324688081,0.00011462472245709918,-0.0002897577655260005,0.00014649254000945514,-0.0064267728682581935,-0.014562627356620018,-0.0006325277035679977,-0.004053961642987773
0.016456456456456457,-0.0237959409334242,0.0012662457996803515,0.008246782593370007,-0.0037866631707717084,-0.055232660800132116,-0.015097769561674922,0.006159001870980392,0.009953920576926248,0.008824440980288431,-0.004018112672217373,0.030696854662392484,0.06782633418982441,0.00017119825944992927,0.00011407142376779307,-0.0002897534933878303,0.00014658176621187564,-0.0064234425643431015,-0.014551086164645793,-0.0006309039906659273,-0.004054468350467573
